time_s,room_k,dock_k,sink_k,t2_k,t3_k,t4_k,t5_k,t6_k,tevap_k,tcond_k,q_room_w,q_dock_w,q_cascade_w,q_cond_w,w_air_comp_w,w_air_turb_w,w_air_input_w,w_ref_comp_w,m_ref_kg_s,cop_system,base_room_load_w,base_dock_load_w,infiltration_room_w,infiltration_dock_w,load_w,dock_load_w,newton_iterations,pid_B1_room_to_air_compressor_output,pid_B3_sink_to_condenser_output,pid_VC5_dock_to_dock_evaporator_output,pid_VC4_expansion_valve_output,pid_B4_cascade_hx_outlet_output
915.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7729.587062812265,1917.9183694120104,9834.006149567665,15013.66155853067,29905.41339621829,22805.274649834348,12000.0,1784.54327426784,0.011908180177523167,0.5607430662749193,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.3871809326416211,6948.991802169958,1917.9183694121193,2.7982163261175756,5126.118264401935
920.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7730.564547990208,1918.2719382524604,9835.249760018376,15013.654246930304,29909.195240978883,22808.158609581224,12000.0,1784.5417405661422,0.011908180177523167,0.5608140403565354,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.3873563558291424,6949.3166876997475,1918.2719382525695,2.7980456123494855,5126.076804393182
925.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7731.542033168151,1918.6255070929105,9836.493370469088,15013.646935322198,29912.977085739476,22811.0425693281,12000.0,1784.5402068628946,0.011908180177523167,0.5608850144540082,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.3875317790166637,6949.641573229538,1918.6255070930197,2.7978748985813957,5126.035344384429
930.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7732.519518346093,1918.9790759333607,9837.7369809198,15013.63962370639,29916.75893050007,22813.926529074975,12000.0,1784.5386731581332,0.011908180177523167,0.5609559885673359,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.387707202204185,6949.966458759328,1918.9790759334699,2.7977041848133055,5125.993884375676
935.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7733.497003524036,1919.332644773811,9838.980591370511,15013.632312082866,29920.540775260662,22816.81048882185,12000.0,1784.5371394518438,0.011908180177523167,0.5610269626965194,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.3878826253917063,6950.291344289118,1919.33264477392,2.7975334710452153,5125.952424366923
940.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7734.474488701978,1919.686213614261,9840.224201821224,15013.625000451624,29924.32262002126,22819.694448568727,12000.0,1784.535605744016,0.011908180177523167,0.5610979368415591,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.3880580485792275,6950.616229818908,1919.6862136143702,2.7973627572771256,5125.91096435817
945.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7735.45197387992,1920.0397824547113,9841.467812271934,15013.617688812687,29928.104464781845,22822.5784083156,12000.0,1784.5340720346853,0.011908180177523167,0.5611689110024535,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.3882334717667486,6950.941115348698,1920.0397824548204,2.7971920435090354,5125.869504349416
950.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7736.429459057862,1920.3933512951614,9842.711422722645,15013.610377165996,29931.886309542442,22825.462368062475,12000.0,1784.532538323788,0.011908180177523167,0.5612398851792053,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.38840889495427,6951.266000878489,1920.3933512952706,2.797021329740945,5125.828044340664
955.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7737.406944235805,1920.7469201356116,9843.955033173357,15013.603065511626,29935.668154303035,22828.34632780935,12000.0,1784.531004611399,0.011908180177523167,0.5613108593718116,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.3885843181417912,6951.5908864082785,1920.7469201357208,2.7968506159728554,5125.7865843319105
960.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7738.384429413747,1921.100488976062,9845.198643624068,15013.595753849526,29939.44999906363,22831.230287556227,12000.0,1784.5294708974632,0.011908180177523167,0.5613818335802744,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.3887597413293125,6951.915771938068,1921.1004889761712,2.7966799022047653,5125.745124323157
965.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7739.36191459169,1921.454057816512,9846.44225407478,15013.588442179718,29943.231843824222,22834.114247303103,12000.0,1784.527937182008,0.011908180177523167,0.5614528078045928,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.3889351645168337,6952.240657467859,1921.4540578166211,2.7965091884366755,5125.703664314404
970.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7740.339399769633,1921.8076266569624,9847.685864525492,15013.581130502202,29947.013688584815,22836.99820704998,12000.0,1784.5264034650277,0.011908180177523167,0.561523782044767,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.389110587704355,6952.565542997649,1921.8076266570715,2.7963384746685853,5125.662204305651
975.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7741.316884947575,1922.1611954974123,9848.929474976203,15013.573818816962,29950.79553334541,22839.882166796855,12000.0,1784.5248697465113,0.011908180177523167,0.5615947563007976,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.3892860108918763,6952.890428527439,1922.1611954975217,2.796167760900495,5125.620744296898
980.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7742.294370125518,1922.5147643378625,9850.173085426915,15013.566507124002,29954.577378106,22842.76612654373,12000.0,1784.5233360264758,0.011908180177523167,0.5616657305726838,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.3894614340793976,6953.215314057229,1922.5147643379719,2.7959970471324054,5125.579284288145
985.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7743.271855303459,1922.8683331783127,9851.416695877626,15013.55919542334,29958.35922286659,22845.650086290603,12000.0,1784.5218023049151,0.011908180177523167,0.5617367048604257,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.3896368572669187,6953.54019958702,1922.868333178422,2.795826333364315,5125.537824279391
990.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7744.249340481402,1923.2219020187629,9852.660306328336,15013.551883714945,29962.141067627184,22848.53404603748,12000.0,1784.5202685818074,0.011908180177523167,0.5618076791640246,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.38981228045444,6953.8650851168095,1923.2219020188722,2.795655619596225,5125.496364270639
995.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7745.226825659344,1923.575470859213,9853.903916779049,15013.544571998857,29965.92291238778,22851.418005784355,12000.0,1784.5187348571915,0.011908180177523167,0.5618786534834788,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.3899877036419612,6954.189970646599,1923.5754708593224,2.7954849058281352,5125.4549042618855
1000.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7746.204310837287,1923.9290396996632,9855.14752722976,15013.537260275038,29969.704757148374,22854.30196553123,12000.0,1784.517201131034,0.011908180177523167,0.5619496278187895,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.3901631268294825,6954.51485617639,1923.9290396997726,2.795314192060045,5125.413444253132
1005.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7747.181796015229,1924.2826085401134,9856.391137680472,15013.529948543523,29973.486601908968,22857.185925278107,12000.0,1784.5156674033738,0.011908180177523167,0.5620206021699554,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.3903385500170038,6954.83974170618,1924.2826085402228,2.795143478291955,5125.371984244379
1010.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7748.159281193172,1924.6361773805636,9857.634748131184,15013.522636804279,29977.26844666956,22860.069885024983,12000.0,1784.5141336741663,0.011908180177523167,0.5620915765369784,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.390513973204525,6955.16462723597,1924.636177380673,2.794972764523865,5125.330524235626
1015.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7749.136766371115,1924.9897462210138,9858.878358581895,15013.51532505732,29981.050291430154,22862.95384477186,12000.0,1784.5125999434283,0.011908180177523167,0.5621625509198576,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.3906893963920464,6955.48951276576,1924.9897462211231,2.794802050755775,5125.289064226873
1020.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7750.1142515490565,1925.343315061464,9860.121969032605,15013.508013302653,29984.832136190744,22865.83780451873,12000.0,1784.5110662111795,0.011908180177523167,0.562233525318592,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.3908648195795674,6955.81439829555,1925.3433150615733,2.7946313369876847,5125.24760421812
1025.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7751.091736726999,1925.6968839019141,9861.365579483318,15013.500701540275,29988.613980951337,22868.721764265607,12000.0,1784.5095324773974,0.011908180177523167,0.5623044997331833,9500.0,4500.0,41.666666666666664,-41.666666666666664,9541.666666666666,4458.333333333333,1.0,1.3910402427670887,6956.1392838253405,1925.6968839020235,2.794460623219595,5125.206144209366
1030.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7752.0692219049415,1926.050452742364,9862.609189934028,15013.493389770176,29992.39582571193,22871.605724012483,12000.0,1784.5079987420847,0.011908180177523167,0.5623754741636308,9500.0,4500.0,83.33333333333333,-83.33333333333333,9583.333333333334,4416.666666666667,1.0,1.39121566595461,6956.46416935513,1926.0504527424737,2.794289909451505,5125.164684200614
1035.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7753.0467070828845,1926.4040215828143,9863.85280038474,15013.486077992347,29996.177670472527,22874.48968375936,12000.0,1784.5064650052334,0.011908180177523167,0.5624464486099351,9500.0,4500.0,125.0,-125.0,9625.0,4375.0,1.0,1.3913910891421313,6956.789054884921,1926.4040215829239,2.7941191956834146,5125.123224191861
1040.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7754.024192260827,1926.7575904232644,9865.096410835453,15013.478766206817,29999.95951523312,22877.373643506235,12000.0,1784.504931266868,0.011908180177523167,0.5625174230720952,9500.0,4500.0,166.66666666666666,-166.66666666666666,9666.666666666666,4333.333333333333,1.0,1.3915665123296526,6957.113940414711,1926.757590423374,2.793948481915325,5125.081764183107
1045.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7755.00167743877,1927.1111592637146,9866.340021286163,15013.471454413586,30003.741359993714,22880.25760325311,12000.0,1784.5033975269862,0.011908180177523167,0.562588397550111,9500.0,4500.0,208.33333333333334,-208.33333333333334,9708.333333333334,4291.666666666667,1.0,1.3917419355171738,6957.4388259445,1927.1111592638242,2.7937777681472347,5125.040304174354
1050.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7755.9791626167125,1927.4647281041648,9867.583631736876,15013.464142612616,30007.523204754307,22883.141562999986,12000.0,1784.5018637855544,0.011908180177523167,0.5626593720439844,9500.0,4500.0,250.0,-250.0,9750.0,4250.0,1.0,1.3919173587046951,6957.763711474291,1927.4647281042744,2.793607054379145,5124.998844165601
1055.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7756.956647794655,1927.818296944615,9868.827242187586,15013.456830803936,30011.3050495149,22886.025522746862,12000.0,1784.5003300425951,0.011908180177523167,0.562730346553714,9500.0,4500.0,291.6666666666667,-291.6666666666667,9791.666666666666,4208.333333333333,1.0,1.3920927818922164,6958.088597004081,1927.8182969447246,2.7934363406110547,5124.957384156848
1060.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7757.934132972596,1928.1718657850652,9870.070852638297,15013.449518987552,30015.08689427549,22888.909482493735,12000.0,1784.4987962981274,0.011908180177523167,0.5628013210792993,9500.0,4500.0,333.3333333333333,-333.3333333333333,9833.333333333334,4166.666666666667,1.0,1.3922682050797375,6958.4134825338715,1928.1718657851748,2.7932656268429645,5124.915924148095
1065.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7758.911618150539,1928.5254346255153,9871.31446308901,15013.442207163454,30018.868739036083,22891.79344224061,12000.0,1784.4972625521318,0.011908180177523167,0.562872295620741,9500.0,4500.0,375.0,-375.0,9875.0,4125.0,1.0,1.3924436282672588,6958.738368063661,1928.525434625625,2.793094913074875,5124.874464139341
1070.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7759.889103328482,1928.8790034659655,9872.55807353972,15013.434895331644,30022.650583796676,22894.677401987487,12000.0,1784.495728804609,0.011908180177523167,0.5629432701780392,9500.0,4500.0,416.6666666666667,-416.6666666666667,9916.666666666666,4083.3333333333335,1.0,1.39261905145478,6959.063253593451,1928.8790034660751,2.7929241993067846,5124.833004130589
1075.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7760.866588506424,1929.2325723064157,9873.801683990432,15013.427583492092,30026.43242855727,22897.561361734362,12000.0,1784.4941950555303,0.011908180177523167,0.5630142447511952,9500.0,4500.0,458.33333333333337,-458.33333333333337,9958.333333333334,4041.6666666666665,1.0,1.3927944746423013,6959.388139123242,1929.2325723065253,2.7927534855386944,5124.791544121836
1080.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7761.844073684367,1929.5861411468659,9875.045294441145,15013.420271644838,30030.214273317866,22900.44532148124,12000.0,1784.4926613049406,0.011908180177523167,0.563085219340207,9500.0,4500.0,500.0,-500.0,10000.0,4000.0,1.0,1.3929698978298226,6959.713024653031,1929.5861411469755,2.7925827717706047,5124.750084113082
1085.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7762.821558862309,1929.9397099873163,9876.288904891855,15013.412959789883,30033.99611807846,22903.329281228114,12000.0,1784.4911275528373,0.011908180177523167,0.5631561939450748,9500.0,4500.0,541.6666666666666,-541.6666666666666,10041.666666666666,3958.3333333333335,1.0,1.393145321017344,6960.037910182822,1929.9397099874259,2.7924120580025145,5124.708624104329
1090.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7763.799044040252,1930.293278827766,9877.532515342567,15013.405647927197,30037.777962839053,22906.21324097499,12000.0,1784.4895937991978,0.011908180177523167,0.5632271685657997,9500.0,4500.0,583.3333333333334,-583.3333333333334,10083.333333333334,3916.6666666666665,1.0,1.3933207442048652,6960.362795712612,1930.2932788278758,2.7922413442344243,5124.6671640955765
1095.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7764.776529218195,1930.6468476682164,9878.776125793278,15013.398336056804,30041.559807599646,22909.097200721866,12000.0,1784.4880600440251,0.011908180177523167,0.5632981432023814,9500.0,4500.0,625.0,-625.0,10125.0,3875.0,1.0,1.3934961673923865,6960.6876812424025,1930.6468476683262,2.7920706304663345,5124.625704086823
1100.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7765.754014396136,1931.0004165086666,9880.019736243989,15013.391024178702,30045.341652360235,22911.98116046874,12000.0,1784.4865262873413,0.011908180177523167,0.5633691178548189,9500.0,4500.0,666.6666666666666,-666.6666666666666,10166.666666666666,3833.3333333333335,1.0,1.3936715905799075,6961.012566772192,1931.0004165087764,2.7918999166982443,5124.58424407807
1105.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7766.731499574079,1931.3539853491168,9881.2633466947,15013.383712292874,30049.12349712083,22914.865120215614,12000.0,1784.4849925291162,0.011908180177523167,0.5634400925231138,9500.0,4500.0,708.3333333333334,-708.3333333333334,10208.333333333334,3791.6666666666665,1.0,1.3938470137674288,6961.337452301982,1931.3539853492266,2.791729202930154,5124.542784069316
1110.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7767.708984752021,1931.707554189567,9882.506957145411,15013.376400399331,30052.905341881422,22917.74907996249,12000.0,1784.4834587693715,0.011908180177523167,0.5635110672072651,9500.0,4500.0,750.0,-750.0,10250.0,3750.0,1.0,1.39402243695495,6961.662337831773,1931.7075541896768,2.7915584891620644,5124.501324060564
1115.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7768.686469929964,1932.0611230300171,9883.750567596124,15013.369088498055,30056.687186642015,22920.633039709366,12000.0,1784.4819250080714,0.011908180177523167,0.5635820419072743,9500.0,4500.0,791.6666666666666,-791.6666666666666,10291.666666666666,3708.3333333333335,1.0,1.3941978601424714,6961.987223361562,1932.061123030127,2.791387775393974,5124.459864051811
1120.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7769.663955107906,1932.4146918704673,9884.994178046836,15013.361776589089,30060.469031402612,22923.516999456242,12000.0,1784.4803912452712,0.011908180177523167,0.563653016623139,9500.0,4500.0,833.3333333333334,-833.3333333333334,10333.333333333334,3666.6666666666665,1.0,1.3943732833299927,6962.312108891353,1932.4146918705771,2.7912170616258845,5124.418404043057
1125.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7770.641440285849,1932.7682607109175,9886.237788497547,15013.354464672393,30064.250876163205,22926.400959203118,12000.0,1784.4788574809324,0.011908180177523167,0.5637239913548613,9500.0,4500.0,875.0,-875.0,10375.0,3625.0,1.0,1.394548706517514,6962.636994421143,1932.7682607110273,2.7910463478577943,5124.376944034304
1130.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7771.618925463792,1933.1218295513677,9887.481398948259,15013.347152747989,30068.0327209238,22929.284918949994,12000.0,1784.4773237150741,0.011908180177523167,0.5637949661024398,9500.0,4500.0,916.6666666666667,-916.6666666666667,10416.666666666666,3583.333333333333,1.0,1.3947241297050352,6962.961879950933,1933.1218295514775,2.790875634089704,5124.3354840255515
1135.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7772.596410641733,1933.4753983918179,9888.72500939897,15013.339840815872,30071.814565684388,22932.168878696866,12000.0,1784.475789947688,0.011908180177523167,0.5638659408658754,9500.0,4500.0,958.3333333333333,-958.3333333333333,10458.333333333334,3541.666666666667,1.0,1.3948995528925563,6963.286765480723,1933.4753983919277,2.7907049203216143,5124.294024016798
1140.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7773.573895819675,1933.828967232268,9889.96861984968,15013.33252887603,30075.59641044498,22935.052838443742,12000.0,1784.4742561787746,0.011908180177523167,0.5639369156451677,9500.0,4500.0,1000.0,-1000.0,10500.0,3500.0,1.0,1.3950749760800776,6963.611651010513,1933.8289672323779,2.790534206553524,5124.252564008045
1145.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7774.551380997618,1934.182536072718,9891.212230300393,15013.325216928475,30079.378255205575,22937.936798190618,12000.0,1784.472722408325,0.011908180177523167,0.5640078904403174,9500.0,4500.0,1041.6666666666667,-1041.6666666666667,10541.666666666666,3458.333333333333,1.0,1.3952503992675989,6963.936536540304,1934.182536072828,2.790363492785434,5124.2111039992915
1150.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7775.528866175561,1934.5361049131682,9892.455840751103,15013.3179049732,30083.160099966168,22940.820757937494,12000.0,1784.4711886363502,0.011908180177523167,0.5640788652513239,9500.0,4500.0,1083.3333333333333,-1083.3333333333333,10583.333333333334,3416.666666666667,1.0,1.3954258224551201,6964.261422070093,1934.5361049132782,2.790192779017344,5124.169643990539
1155.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7776.506351353503,1934.8896737536184,9893.699451201815,15013.310593010225,30086.94194472676,22943.70471768437,12000.0,1784.4696548628565,0.011908180177523167,0.5641498400781871,9500.0,4500.0,1125.0,-1125.0,10625.0,3375.0,1.0,1.3956012456426414,6964.586307599883,1934.8896737537284,2.790022065249254,5124.128183981786
1160.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7777.483836531446,1935.2432425940685,9894.943061652528,15013.303281039525,30090.723789487354,22946.588677431246,12000.0,1784.468121087829,0.011908180177523167,0.5642208149209075,9500.0,4500.0,1166.6666666666667,-1166.6666666666667,10666.666666666666,3333.333333333333,1.0,1.3957766688301627,6964.911193129674,1935.2432425941786,2.789851351481164,5124.086723973032
1165.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7778.461321709388,1935.5968114345187,9896.186672103238,15013.295969061117,30094.50563424795,22949.47263717812,12000.0,1784.4665873112826,0.011908180177523167,0.5642917897794847,9500.0,4500.0,1208.3333333333333,-1208.3333333333333,10708.333333333334,3291.666666666667,1.0,1.395952092017684,6965.236078659464,1935.5968114346288,2.789680637713074,5124.045263964279
1170.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7779.438806887331,1935.950380274969,9897.43028255395,15013.288657074967,30098.287479008544,22952.356596924998,12000.0,1784.465053533189,0.011908180177523167,0.5643627646539197,9500.0,4500.0,1250.0,-1250.0,10750.0,3250.0,1.0,1.3961275152052053,6965.560964189254,1935.950380275079,2.789509923944984,5124.003803955527
1175.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7780.4162920652725,1936.303949115419,9898.673893004661,15013.281345081105,30102.069323769134,22955.24055667187,12000.0,1784.4635197535647,0.011908180177523167,0.5644337395442118,9500.0,4500.0,1291.6666666666667,-1291.6666666666667,10791.666666666666,3208.333333333333,1.0,1.3963029383927263,6965.885849719044,1936.3039491155291,2.7893392101768937,5123.962343946773
1180.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7781.3937772432155,1936.6575179558693,9899.917503455372,15013.274033079555,30105.851168529727,22958.124516418746,12000.0,1784.4619859724462,0.011908180177523167,0.5645047144503598,9500.0,4500.0,1333.3333333333333,-1333.3333333333333,10833.333333333334,3166.666666666667,1.0,1.3964783615802476,6966.210735248835,1936.6575179559793,2.789168496408804,5123.92088393802
1185.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7782.371262421158,1937.0110867963194,9901.161113906084,15013.26672107026,30109.63301329032,22961.00847616562,12000.0,1784.4604521897695,0.011908180177523167,0.5645756893723662,9500.0,4500.0,1375.0,-1375.0,10875.0,3125.0,1.0,1.396653784767769,6966.535620778624,1937.0110867964295,2.7889977826407137,5123.8794239292665
