time_s,room_c,dock_c,sink_c,t2_c,t3_c,t4_c,t5_c,t6_c,t7_c,tevap_c,tcond_c,q_room_w,q_dock_w,q_dock_external_w,q_useful_w,q_cascade_w,q_cascade_refrigerant_w,q_dock_refrigerant_w,q_evap_total_w,q_evap_load_requested_w,q_map_capacity_balance_error_w,q_cond_w,w_air_comp_w,w_air_turb_w,w_air_input_w,w_ref_comp_w,w_dock_fan_w,w_total_input_w,w_ref_isentropic_w,refrigerant_compressor_speed_rpm,refrigerant_compressor_map_capacity_w,refrigerant_compressor_volumetric_efficiency,refrigerant_compressor_suction_density_kg_m3,refrigerant_compressor_displacement_m3_per_rev,refrigerant_evaporating_pressure_pa,refrigerant_condensing_pressure_pa,refrigerant_pressure_ratio,refrigerant_condensing_pressure_from_tcond_pa,refrigerant_pressure_ratio_from_tcond,refrigerant_compressor_eta_is_effective,m_ref_kg_s,m_air_kg_s,air_pressure_ratio,air_damper_opening,air_damper_resistance_head_coefficient,air_compressor_map_mass_flow_kg_s,air_compressor_suction_density_kg_m3,air_compressor_suction_mixture_density_kg_m3,air_compressor_volumetric_flow_m3_s,air_compressor_isentropic_head_j_kg,air_compressor_isentropic_head_m,dock_evaporator_ua_w_k,dock_evaporator_ua_ref_w_k,dock_evaporator_lmtd_k,dock_evaporator_air_inlet_c,dock_evaporator_air_outlet_c,dock_evaporator_air_delta_t_k,dock_air_m_dot_kg_s,dock_fan_m_dot_kg_s,dock_air_flow_ratio,dock_fan_power_w,dock_fan_heat_w,humidity_ratio_room_kg_kg_da,humidity_ratio_supply_vapor_kg_kg_da,humidity_ratio_supply_ice_kg_kg_da,ice_mass_flow_kg_s,valve_flow_kg_s,cascade_valve_flow_kg_s,dock_valve_flow_kg_s,compressor_map_flow_kg_s,m_ref_cascade_kg_s,m_ref_dock_kg_s,valve_opening,cascade_valve_opening,dock_valve_opening,refrigerant_subcooling_k,refrigerant_superheat_k,refrigerant_cascade_superheat_k,refrigerant_dock_superheat_k,refrigerant_raw_superheat_k,refrigerant_raw_cascade_superheat_k,refrigerant_raw_dock_superheat_k,refrigerant_compressor_work_w,refrigerant_compressor_isentropic_work_w,refrigerant_compressor_eta_is_target,cop_system,cop_room_only,base_room_load_w,base_dock_load_w,infiltration_magnitude_w,infiltration_room_w,infiltration_dock_w,infiltration_q_m3_s,infiltration_q_unprotected_m3_s,infiltration_sensible_w,infiltration_latent_w,infiltration_total_w,infiltration_cumulative_volume_m3,infiltration_velocity_m_s,infiltration_region_density_kg_m3,infiltration_indoor_density_kg_m3,infiltration_outdoor_density_kg_m3,infiltration_room_humidity_ratio_kg_kg_da,infiltration_outdoor_humidity_ratio_kg_kg_da,infiltration_stage,infiltration_door_open_fraction,infiltration_effective_length_m,infiltration_effective_volume_m3,infiltration_maximum_effective_length_m,load_w,dock_load_w,startup_initialization_enabled,startup_iterations,startup_newton_iterations,startup_cost,startup_solved_air_cycle_compressor_mass_flow_speed_rpm,startup_solved_air_cycle_compressor_mass_flow_fixed_m_dot_kg_s,startup_solved_air_cycle_regenerator_ua_w_k,startup_solved_vcc_cycle_cascade_ua_w_k,startup_solved_vcc_cycle_dock_evaporator_ua_w_k,startup_solved_vcc_cycle_condenser_ua_w_k,startup_solved_vcc_cycle_compressor_eta_is,startup_solved_vcc_cycle_compressor_displacement_m3_per_rev,startup_solved_vcc_cycle_expansion_valves_cascade_opening,startup_solved_vcc_cycle_expansion_valves_dock_opening,startup_solved_boundary_conditions_load_before_w,startup_solved_boundary_conditions_load_after_w,startup_solved_boundary_conditions_sink_m_dot_kg_s,newton_iterations,pid_B1_air_before_room_to_air_compressor_speed_output,pid_B2_air_after_cascade_to_nh3_compressor_speed_output,pid_B3_cascade_superheat_to_cascade_expansion_valve_output,pid_B3_dock_superheat_to_dock_expansion_valve_output,pid_B4_subcooling_to_sink_flow_output,pid_B5_loading_dock_temperature_to_dock_air_flow_output
577.0,-29.801545209727696,5.1354585476501,35.02531458892003,24.224839475378417,5.03515319605046,-26.317847147918187,-39.87362320823593,1.551455134218116,-0.7670405880296016,-5.0213291166952185,40.049076892297165,42588.527433248615,25807.69060189883,25807.69060189883,68396.21803514744,77685.97789031916,77685.97789031916,25807.69060189883,103493.66849221798,103493.66849221798,103493.66849221798,128377.3638668832,91789.10008484253,56691.64962767924,38997.16717462588,24883.69537466521,0.0,63880.862549291094,21151.14106846543,1539.7960795624354,0.0,0.886632412668515,2.8243793211965134,0.0014959135982669303,354361.24235169444,1556650.3702676257,4.392834724071461,1556650.3702676257,4.392834724071461,0.85,0.0961359151924147,4.027634451161993,1.2678648680495104,1.0,0.0,4.02763445116215,1.2844705968069046,1.2847767022452077,3.1356377181185646,19371.354580008316,1975.3284332578726,4632.441516551485,4632.441516551485,5.571077478191408,5.1354585476501,-2.3907743087583597,7.52623285640846,3.4119717820552324,3.4119717820552324,0.9748490805872093,0.0,0.0,0.00023830012437054193,7.999090797189218e-05,0.00015830921639864974,0.0006376116539036608,0.09613591519318594,0.07222546862805426,0.02391044656513168,0.09613578925606545,0.07222546862747485,0.023910446564939847,0.3795141468878077,0.3795141468878077,0.12563923643892766,0.0,4.259338906117762,3.8932795406403216,5.368670514398104,4.254288528665597,3.892280782252328,5.351303229353675,24883.69537466521,21151.14106846543,0.85,1.070684009352132,0.6666867937230324,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.450297359278757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,,2.0,15440.021445658602,1539.7960795624354,0.3795141468878077,0.12563923643892766,6.112874298809886,3.4119717820552324
578.0,-29.803193681494026,5.134981063095363,35.02525770395272,24.224334919732087,5.034870427473516,-26.319359284667165,-39.875058993324615,1.5510360306245041,-0.768822374159754,-5.021524039751126,40.04897229536662,42587.34474969582,25807.29814656847,25807.29814656847,68394.6428962643,77685.07415553389,77685.07415553389,25807.29814656847,103492.37230210236,103492.37230210236,103492.37230210236,128375.85067290365,91788.74721247828,56691.01780655069,38997.47711769732,24883.478370801287,0.0,63880.955488498614,21150.956615181094,1539.7895691899728,0.0,0.8866317985657667,2.8243800995480277,0.0014959135982669303,354358.54958940786,1556645.8557142266,4.392855365047347,1556645.8557142266,4.392855365047347,0.85,0.09613505028067262,4.027634451161993,1.2678642125194894,1.0,0.0,4.027634451163262,1.28447264075137,1.2847786942463624,3.135632728468216,19371.280109121435,1975.3208393407979,4632.441516551485,4632.441516551485,5.57099275929556,5.134981063095363,-2.3909574910997247,7.525938554195088,3.4120533197965686,3.4120533197965686,0.9748723770847338,0.0,0.0,0.00023825930786946026,7.997792603934397e-05,0.00015828138183011627,0.0006374995464365022,0.09613505028177571,0.07222464603688135,0.023910404244894372,0.0961353426944118,0.07222464603605261,0.023910404244620022,0.3795103995809764,0.3795103995809764,0.1256392044412207,0.0,4.2580868793436935,3.8931103940464027,5.364115763680104,4.25270166559136,3.89206924645066,5.345525005390755,24883.478370801287,21150.956615181094,0.85,1.0706577942244202,0.6666673099052725,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4503072556325463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,,2.0,15439.99497134331,1539.7895691899728,0.3795103995809764,0.1256392044412207,6.112874298809886,3.4120533197965686
579.0,-29.80483676471437,5.134504601330873,35.025200985361245,24.223701806645863,5.034436120765957,-26.320881725877946,-39.87650756081564,1.5504810819066823,-0.7696203779138386,-5.0218238072996035,40.04886337139387,42586.23856092383,25807.175411738855,25807.175411738855,68393.41397266269,77684.26352410729,77684.26352410729,25807.175411738855,103491.43893584615,103491.43893584615,103491.43893584615,128374.71011293227,91788.42391674784,56690.39895347189,38997.805514751046,24883.271177086124,0.0,63881.07669183717,21150.780500523204,1539.7860074307782,0.0,0.886630665948267,2.8243555503319415,0.0014959135982669303,354354.40848543635,1556641.1544100018,4.392893434184489,1556641.1544100018,4.392893434184489,0.85,0.09613428191792983,4.027634451161993,1.2678637734847147,1.0,0.0,4.027634451157899,1.2844753196129621,1.2847813214953518,3.1356261888905728,19371.211880146286,1975.3138819215824,4632.441516551485,4632.441516551485,5.570966264664343,5.134504601330873,-2.391217910117319,7.525722511448192,3.41213504286864,3.41213504286864,0.9748957265338971,0.0,0.0,0.00023821863119892708,7.996483050599587e-05,0.00015825380069293122,0.0006373884596981734,0.09613428191816353,0.07222389949809334,0.02391038242007019,0.09613416191723324,0.07222389949791777,0.023910382420012068,0.3795066536603117,0.3795066536603117,0.12563914830185452,0.0,4.257024999697876,3.892992285315586,5.360174375060126,4.252203429385759,3.8919591976011247,5.34383643432642,24883.271177086124,21150.780500523204,0.85,1.070636525157412,0.666648728642446,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4503171162132042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,,2.0,15439.968562118602,1539.7860074307782,0.3795066536603117,0.12563914830185452,6.112874298809886,3.41213504286864
580.0,-29.806474030482548,5.13403106004279,35.02514418647819,24.223171441722684,5.034115920127587,-26.32238751867674,-39.87794233309103,1.5500294082993038,-0.77096176245999,-5.022031809766259,40.04874759557038,42585.100209609176,25806.824954569987,25806.824954569987,68391.92516417916,77683.40689021607,77683.40689021607,25806.824954569987,103490.23184478606,103490.23184478606,103490.23184478606,128373.22459423532,91788.09846957399,56689.791788875984,38998.11853410889,24882.992749449255,0.0,63881.111283558144,21150.543837031866,1539.7762876337572,0.0,0.8866300257046428,2.8243489579849093,0.0014959135982669303,354351.5350818455,1556636.1573825097,4.392914953854989,1556636.1573825097,4.392914953854989,0.85,0.09613339215128447,4.027634451161993,1.2678632393898446,1.0,0.0,4.027634451161938,1.284477515267784,1.2847834656154309,3.135620828926946,19371.143197126232,1975.306878202672,4632.441516551485,4632.441516551485,5.570890611864926,5.13403106004279,-2.3914100883094145,7.525441148352204,3.412216278674844,3.412216278674844,0.9749189367642411,0.0,0.0,0.00023817810491071222,7.995186164004566e-05,0.00015822624327066655,0.0006372774684748751,0.09613339215253829,0.07222305982157783,0.023910332330960463,0.09613326127204061,0.07222305982063586,0.02391033233064861,0.37950291183211304,0.37950291183211304,0.12563910702329442,0.0,4.255914320236116,3.8928885263856046,5.355992206008466,4.251070047306257,3.8920844642920542,5.338866673584107,24882.992749449255,21150.543837031866,0.85,1.0706126394795832,0.6666305478090488,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4503269446887666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,,2.0,15439.94220589537,1539.7762876337572,0.37950291183211304,0.12563910702329442,6.112874298809886,3.412216278674844
581.0,-29.808104759053872,5.133559634900189,35.02508762513403,24.22259923713284,5.033760615676711,-26.3238909380859,-39.879369107633806,1.5495467946867876,-0.7723325284360385,-5.022275553975276,40.0486409165384,42583.95714079151,25806.571017112055,25806.571017112055,68390.52815790357,77682.52287639394,77682.52287639394,25806.571017112055,103489.093893506,103489.093893506,103489.093893506,128371.87275341654,91787.72879036094,56689.16305466944,38998.406372990554,24882.77885991054,0.0,63881.185232901094,21150.36203092396,1539.7710609238063,0.0,0.8866291703817872,2.824338566898575,0.0014959135982669303,354348.1679552108,1556631.5529945015,4.392943702734927,1556631.5529945015,4.392943702734927,0.85,0.09613257301708714,4.027634451161993,1.2678626646334306,1.0,0.0,4.027634451161338,1.2844798552564807,1.2847857543195442,3.135615116640166,19371.065179288493,1975.2989225972676,4632.441516551485,4632.441516551485,5.570835794668201,5.133559634900189,-2.3916281172116887,7.5251877521118775,3.4122976013884907,3.4122976013884907,0.9749421718252831,0.0,0.0,0.00023813774674744467,7.993896699357613e-05,0.00015819877975386854,0.0006371668554684693,0.09613257301783282,0.0722222741659515,0.023910298851881312,0.09613248852986038,0.07222227416539129,0.023910298851695853,0.37949917406970257,0.37949917406970257,0.12563906039844058,0.0,4.254813797301608,3.892758826809711,5.3519300920259525,4.24994302553921,3.8917841539636697,5.3352164413428795,24882.77885991054,21150.36203092396,0.85,1.070589531308195,0.6666118824429583,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.450336738492338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,,2.0,15439.915911445658,1539.7710609238063,0.37949917406970257,0.12563906039844058,6.112874298809886,3.4122976013884907
582.0,-29.809729381113343,5.133090708789845,35.0250312243757,24.22206513527783,5.033429399071714,-26.32538645170862,-39.880790922883875,1.54908646964513,-0.7735286589127668,-5.02249896414708,40.048532471174504,42582.819834515605,25806.271133241335,25806.271133241335,68389.09096775694,77681.69577530106,77681.69577530106,25806.271133241335,103487.9669085424,103487.9669085424,103487.9669085424,128370.51395643191,91787.4233119454,56688.547371071465,38998.75104541548,24882.547047889522,0.0,63881.298093305006,21150.164990706093,1539.7643511048104,0.0,0.8866284250590484,2.8243282436470776,0.0014959135982669303,354345.0817487017,1556626.872380156,4.392968754351448,1556626.872380156,4.392968754351448,0.85,0.09613172567489521,4.027634451161993,1.2678621354838833,1.0,0.0,4.02763445116402,1.2844820907079912,1.2847879386635688,3.13560965956482,19371.00071051498,1975.2923486119096,4632.441516551485,4632.441516551485,5.570771059070428,5.133090708789845,-2.3918305942044555,7.524921302994301,3.4123787732372106,3.4123787732372106,0.9749653637820602,0.0,0.0,0.00023809754597611742,7.992611907984929e-05,0.00015817142689626815,0.0006370566881568603,0.09613172567585812,0.07222146736422792,0.023910258311630194,0.09613163743243888,0.07222146736350452,0.023910258311390695,0.3794954379170175,0.3794954379170175,0.1256390139917799,0.0,4.2537311800907105,3.892670501765224,5.347814650079783,4.248970305234309,3.8918993562508604,5.33092659770216,24882.547047889522,21150.164990706093,0.85,1.0705651420524964,0.6665929012951357,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4503464933171215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,,2.0,15439.889693382262,1539.7643511048104,0.3794954379170175,0.1256390139917799,6.112874298809886,3.4123787732372106
583.0,-29.81134865674592,5.1326243444870405,35.024975093652735,24.2215342814103,5.033110288798941,-26.326875942205415,-39.88220418160779,1.5486375742360938,-0.774915541832911,-5.022716907888058,40.0484275348932,42581.67048369032,25805.963716336493,25805.963716336493,68387.63420002682,77680.83280957985,77680.83280957985,25805.963716336493,103486.79652591635,103486.79652591635,103486.79652591635,128369.12962610465,91787.08471193456,56687.92238595445,38999.06925108901,24882.33310018831,0.0,63881.40235127731,21149.983135160062,1539.7585311959597,0.0,0.8866276948672138,2.8243210898394633,0.0014959135982669303,354342.07107624464,1556622.3432315802,4.392993297419199,1556622.3432315802,4.392993297419199,0.85,0.09613088401460666,4.027634451161993,1.2678615563316273,1.0,0.0,4.027634451162972,1.2844842724363488,1.2847900694494025,3.1356043336541344,19370.929251694004,1975.2850618400785,4632.441516551485,4632.441516551485,5.570704697324955,5.1326243444870405,-2.3920283957351556,7.524652740222196,3.4124599132520905,3.4124599132520905,0.9749885466434545,0.0,0.0,0.00023805748372165376,7.991335037699847e-05,0.0001581441333446553,0.0006369467597080897,0.09613088401553693,0.07222066583189554,0.023910218183641387,0.09613095141699055,0.07222066583119667,0.023910218183409992,0.37949170547570127,0.37949170547570127,0.12563896181636797,0.0,4.2526292232725496,3.892577000006952,5.3436369892487505,4.247801366055171,3.891795370692705,5.326510555761274,24882.33310018831,21149.983135160062,0.85,1.070540590577054,0.6665738214314404,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4503562117379698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,,2.0,15439.863543295036,1539.7585311959597,0.37949170547570127,0.12563896181636797,6.112874298809886,3.4124599132520905
584.0,-29.812963314597646,5.132159818229987,35.024919119779426,24.220963892899476,5.032741504219291,-26.32836624371094,-39.883625123742945,1.5481444333107226,-0.7759142666228058,-5.022967215133706,40.048319841947865,42580.57286371222,25805.743150846498,25805.743150846498,68386.31601455872,77680.0109486356,77680.0109486356,25805.743150846498,103485.75409948209,103485.75409948209,103485.75409948209,128367.86758898944,91786.76524230043,56687.32715728846,38999.3756500133,24882.11348950734,0.0,63881.48913952064,21149.79646608124,1539.7531246270041,0.0,0.8866268097597962,2.82430499790862,0.0014959135982669303,354338.61335945595,1556617.6951131464,4.393023047516552,1556617.6951131464,4.393023047516552,0.85,0.0961300669633435,4.027634451161993,1.2678611052082855,1.0,0.0,4.027634451162707,1.2844866608149192,1.284792407089164,3.135598503301493,19370.861830185844,1975.278186759581,4632.441516551485,4632.441516551485,5.570657084097845,5.132159818229987,-2.392249715281537,7.524409533511523,3.412541044535394,3.412541044535394,0.9750117270101126,0.0,0.0,0.00023801754189851758,7.990051415620781e-05,0.00015811702774230977,0.0006368375882502634,0.09613006696405123,0.07221988450258415,0.023910182461467075,0.09612997018974627,0.07221988450205247,0.023910182461291042,0.3794879756305428,0.3794879756305428,0.12563889850771473,0.0,4.2516101207125985,3.8925163161327987,5.339694480789888,4.247052948510884,3.891805426832775,5.323446746366756,24882.11348950734,21149.79646608124,0.85,1.0705185013016727,0.6665557337073645,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.450365898300369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,,2.0,15439.837446160493,1539.7531246270041,0.3794879756305428,0.12563889850771473,6.112874298809886,3.412541044535394
585.0,-29.814570999928872,5.131697731939263,35.024863213800735,24.220424272958212,5.0324100935514595,-26.3298465311282,-39.88503314377738,1.5476856247289712,-0.7771262808215056,-5.023187017410061,40.048209871739516,42579.45206429533,25805.450354886863,25805.450354886863,68384.9024191822,77679.16232202055,77679.16232202055,25805.450354886863,103484.61267690742,103484.61267690742,103484.61267690742,128366.48253717317,91786.43132481571,56686.72106700212,38999.67806423732,24881.869860265753,0.0,63881.54792450307,21149.58938122589,1539.7456491336447,0.0,0.8866260883297692,2.82429530829417,0.0014959135982669303,354335.5770567958,1556612.9487169422,4.393047296143891,1556612.9487169422,4.393047296143891,0.85,0.0961292096127006,4.027634451161993,1.2678605513321237,1.0,0.0,4.02763445116266,1.2844888882949588,1.2847945840213504,3.1355930657433,19370.79135957451,1975.2710007570893,4632.441516551485,4632.441516551485,5.57059387855956,5.131697731939263,-2.3924480372691432,7.524145769208406,3.412621953021995,3.412621953021995,0.9750348437205699,0.0,0.0,0.00023797777868863547,7.988779654865458e-05,0.00015808998213998087,0.0006367286584505711,0.09612920961372756,0.07221907271982259,0.02391013689390497,0.09612909546018826,0.07221907271905105,0.023910136893649552,0.37948424979092765,0.37948424979092765,0.1256388377732718,0.0,4.250584918874949,3.892461087379047,5.335710846776465,4.246060736588561,3.8918290712201724,5.319356945694381,24881.869860265753,21149.58938122589,0.85,1.0704953878074668,0.6665375753670977,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4503755573619685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,,2.0,15439.81138755964,1539.7456491336447,0.37948424979092765,0.1256388377732718,6.112874298809886,3.412621953021995
586.0,-29.816174950349392,5.131238687433661,35.02480765962021,24.21992834368723,5.03213433773209,-26.331317890965316,-39.88642474925143,1.5472772783261877,-0.7787694801165799,-5.023375428758863,40.048108306507295,42578.27916420206,25805.08534067222,25805.08534067222,68383.36450487428,77678.26526102937,77678.26526102937,25805.08534067222,103483.35060170159,103483.35060170159,103483.35060170159,128365.01433652749,91786.06999702002,56686.08390010435,38999.984552128524,24881.663734825892,0.0,63881.64828695441,21149.414174602007,1539.739594949943,0.0,0.8866254963825082,2.8242950135032676,0.0014959135982669303,354332.9743980943,1556608.5650954924,4.3930671926306175,1556608.5650954924,4.3930671926306175,0.85,0.0961283466800222,4.027634451161993,1.2678599034948275,1.0,0.0,4.027634451162721,1.2844908796167793,1.284796524865443,3.1355882046929096,19370.715104236526,1975.2632248766427,4632.441516551485,4632.441516551485,5.570515083346852,5.131238687433661,-2.3926223577758154,7.523861045209476,3.4127028233546763,3.4127028233546763,0.9750579495299075,0.0,0.0,0.0002379381139534986,7.987522904046161e-05,0.000158062884913037,0.000636619520725801,0.0961283466811061,0.07221825734722119,0.02391008933388492,0.09612864327358847,0.07221825734640687,0.023910089333615322,0.3794805274462352,0.3794805274462352,0.12563877397490786,0.0,4.249461978078614,3.8923622355641783,5.331465141110982,4.244605948642288,3.891614438076374,5.314123056163851,24881.663734825892,21149.414174602007,0.85,1.0704696315551891,0.6665181676737852,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4503851748351373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,,2.0,15439.785414819684,1539.739594949943,0.3794805274462352,0.12563877397490786,6.112874298809886,3.4127028233546763
587.0,-29.81777326505526,5.130780690748358,35.02475225553357,24.219317302946024,5.031721787515809,-26.33279785828528,-39.887832664512075,1.546746380724071,-0.7795000991199572,-5.023656727892911,40.048001569869044,42577.19847169111,25804.959602236337,25804.959602236337,68382.15807392745,77677.45599266636,77677.45599266636,25804.959602236337,103482.4155949027,103482.4155949027,103482.4155949027,128363.87405470939,91785.73880460137,56685.48128353786,39000.286134515,24881.458459806683,0.0,63881.74459432169,21149.23969083568,1539.7357056811086,0.0,0.886624449876416,2.824271735810214,0.0014959135982669303,354329.08864289394,1556603.9582828504,4.393102367758617,1556603.9582828504,4.393102367758617,0.8499999999999999,0.0961275645185304,4.027634451161993,1.267859434238635,1.0,0.0,4.0276344511609095,1.2844934436985629,1.284799038792415,3.135581945490392,19370.645208728565,1975.2560975183744,4632.441516551485,4632.441516551485,5.570487940330491,5.130780690748358,-2.3928650816720163,7.523645772420374,3.4127838411487184,3.4127838411487184,0.9750810974710624,0.0,0.0,0.00023789859464464784,7.986251609949478e-05,0.00015803607854515306,0.0006365115544750012,0.09612756451891213,0.07221750566389588,0.02391005885501625,0.09612749471261897,0.0722175056636091,0.0239100588549213,0.37947680521419613,0.37947680521419613,0.1256386891706375,0.0,4.248508656684578,3.8923024224517917,5.327786215714468,4.2441566287729415,3.8915370474193196,5.312533585233496,24881.458459806683,21149.23969083568,0.85,1.0704491323489276,0.6665002457599711,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4503947700866473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,,2.0,15439.759463312927,1539.7357056811086,0.37947680521419613,0.1256386891706375,6.112874298809886,3.4127838411487184
588.0,-29.819365413954493,5.1303255284732465,35.02469679444469,24.218809813633584,5.0314180665027886,-26.33426139135005,-39.88922297777606,1.546314043876666,-0.7806615372068109,-5.02385154237885,40.04788910139771,42576.07155029789,25804.61947301333,25804.61947301333,68380.69102331123,77676.62545341988,77676.62545341988,25804.61947301333,103481.24492643321,103481.24492643321,103481.24492643321,128362.43515362238,91785.42791529093,56684.87401208129,39000.615448010714,24881.190227189167,0.0,63881.80567519988,21149.01169311079,1539.7262529585719,0.0,0.8866238648067162,2.824264304128393,0.0014959135982669303,354326.3975720839,1556599.1040922552,4.393122033126481,1556599.1040922552,4.393122033126481,0.85,0.09612667031973292,4.027634451161993,1.2678588578337804,1.0,0.0,4.027634451163604,1.284495546587271,1.284801091619963,3.135576812128985,19370.579598029013,1975.2494070889666,4632.441516551485,4632.441516551485,5.570414517013264,5.1303255284732465,-2.3930434652273864,7.5233689937006325,3.4128644099610415,3.4128644099610415,0.9751041171317262,0.0,0.0,0.00023785923380111848,7.984996393349929e-05,0.0001580092698676192,0.0006364035789217757,0.09612667032101224,0.07221666781668258,0.02391000250432966,0.0961265881909488,0.07221666781572147,0.02391000250401144,0.3794730853747264,0.3794730853747264,0.12563861911584123,0.0,4.247520166049583,3.892273270422038,5.3238720203386265,4.243190005172039,3.8917922931937596,5.307843662636344,24881.190227189167,21149.01169311079,0.85,1.0704251437566659,0.6664819677573192,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4504043317443331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,,2.0,15439.733571243309,1539.7262529585719,0.3794730853747264,0.12563861911584123,6.112874298809886,3.4128644099610415
589.0,-29.82095207950312,5.129872346237548,35.024641560410245,24.218261252995603,5.031074288449756,-26.335723995019748,-39.89061311641706,1.5458462039446725,-0.7817347628228504,-5.024084586043605,40.04778479257726,42574.96763829615,25804.38186828386,25804.38186828386,68379.34950658001,77675.79084255832,77675.79084255832,25804.38186828386,103480.17271084218,103480.17271084218,103480.17271084218,128361.15458438687,91785.09452213561,56684.27131778553,39000.91467150008,24880.98187354469,0.0,63881.89654504477,21148.834592512987,1539.7210859106074,0.0,0.8866230553690745,2.8242512232872183,0.0014959135982669303,354323.17844340374,1556594.6020861461,4.39314923998059,1556594.6020861461,4.39314923998059,0.85,0.09612584627659641,4.027634451161993,1.2678583149472256,1.0,0.0,4.027634451160636,1.2844978152054178,1.2848033103980008,3.135571274224309,19370.5092380732,1975.2422323701978,4632.441516551485,4632.441516551485,5.570363225544473,5.129872346237548,-2.3932495700735164,7.523121916311064,3.41294507049263,3.41294507049263,0.9751271629978943,0.0,0.0,0.0002378200144846521,7.983741516753382e-05,0.0001579825993171183,0.0006362961596937468,0.09612584627738485,0.07221588355549795,0.023909962721886908,0.09612573263204062,0.07221588355490562,0.0239099627216908,0.37946936926954244,0.37946936926954244,0.1256385441349619,0.0,4.246575698753475,3.8922556244586417,5.320100825156658,4.2423498232207635,3.8917491685156165,5.3045713991140815,24880.98187354469,21148.834592512987,0.85,1.0704026211614424,0.6664637391952732,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4504138566356772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,,2.0,15439.707749418192,1539.7210859106074,0.37946936926954244,0.1256385441349619,6.112874298809886,3.41294507049263
