time_s,room_c,dock_c,sink_c,t2_c,t3_c,t4_c,t5_c,t6_c,t7_c,tevap_c,tcond_c,q_room_w,q_dock_w,q_dock_external_w,q_useful_w,q_cascade_w,q_cascade_refrigerant_w,q_dock_refrigerant_w,q_evap_total_w,q_evap_load_requested_w,q_map_capacity_balance_error_w,q_cond_w,refrigerant_q_condenser_stage_w,refrigerant_q_subcooler_w,refrigerant_q_oil_cooling_w,w_air_comp_w,w_air_turb_w,w_air_input_w,w_ref_comp_w,w_total_input_w,w_ref_isentropic_w,refrigerant_compressor_speed_rpm,refrigerant_compressor_map_capacity_w,refrigerant_compressor_volumetric_efficiency,refrigerant_compressor_suction_density_kg_m3,refrigerant_compressor_displacement_m3_per_rev,low_pressure_receiver_enabled,refrigerant_evaporators_series,refrigerant_evaporator_outlet_c,refrigerant_evaporating_pressure_pa,refrigerant_condensing_pressure_pa,refrigerant_pressure_ratio,refrigerant_condensing_pressure_from_tcond_pa,refrigerant_pressure_ratio_from_tcond,refrigerant_compressor_eta_is_effective,m_ref_kg_s,m_air_kg_s,air_low_pressure_pa,air_high_pressure_pa,air_pressure_ratio,air_damper_opening,air_damper_resistance_head_coefficient,air_compressor_map_mass_flow_kg_s,air_compressor_suction_density_kg_m3,air_compressor_suction_mixture_density_kg_m3,air_compressor_volumetric_flow_m3_s,air_compressor_actual_head_j_kg,air_compressor_actual_head_m,air_compressor_isentropic_head_j_kg,air_compressor_isentropic_head_m,air_compressor_eta_is_target,air_compressor_eta_is_effective,regenerator_ua_w_k,regenerator_ua_ref_w_k,regenerator_air_flow_ratio,regenerator_ua_flow_exponent,cascade_ua_w_k,cascade_ua_ref_w_k,cascade_air_flow_ratio,cascade_ua_flow_exponent,condenser_ua_w_k,condenser_ua_ref_w_k,condenser_sink_flow_ratio,condenser_ua_flow_exponent,dock_evaporator_ua_w_k,dock_evaporator_ua_ref_w_k,dock_evaporator_lmtd_k,dock_evaporator_air_inlet_c,dock_evaporator_air_outlet_c,dock_evaporator_air_delta_t_k,dock_air_m_dot_kg_s,dock_air_m_dot_nominal_kg_s,dock_air_flow_ratio,dock_evaporator_ua_flow_exponent,humidity_ratio_room_kg_kg_da,room_relative_humidity,room_saturation_humidity_ratio_kg_kg_da,room_dry_air_mass_kg,room_moisture_infiltration_dry_air_mass_flow_kg_s,room_moisture_deposition_rate_kg_s,room_moisture_deposition_load_w,room_moisture_cumulative_deposited_water_kg,humidity_ratio_supply_vapor_kg_kg_da,humidity_ratio_supply_ice_kg_kg_da,ice_mass_flow_kg_s,valve_flow_kg_s,cascade_valve_flow_kg_s,dock_valve_flow_kg_s,compressor_map_flow_kg_s,receiver_enabled,receiver_mass_kg,receiver_volume_m3,receiver_liquid_mass_kg,receiver_vapor_mass_kg,receiver_liquid_volume_m3,receiver_liquid_fill_fraction,receiver_liquid_fill_fraction_raw,receiver_overfill_mass_kg,receiver_liquid_feed_fraction,receiver_starvation_flow_multiplier,receiver_outlet_enthalpy_j_kg,receiver_outlet_density_kg_m3,receiver_inlet_m_dot_kg_s,receiver_outlet_m_dot_kg_s,m_ref_cascade_kg_s,m_ref_dock_kg_s,valve_opening,cascade_valve_opening,dock_valve_opening,refrigerant_subcooling_k,refrigerant_superheat_k,refrigerant_cascade_superheat_k,refrigerant_dock_superheat_k,refrigerant_raw_superheat_k,refrigerant_raw_cascade_superheat_k,refrigerant_raw_dock_superheat_k,refrigerant_compressor_work_w,refrigerant_compressor_isentropic_work_w,refrigerant_compressor_eta_is_target,cop_system,cop_room_only,base_room_load_w,base_dock_load_w,infiltration_magnitude_w,infiltration_room_w,infiltration_dock_w,infiltration_q_m3_s,infiltration_q_unprotected_m3_s,infiltration_sensible_w,infiltration_latent_w,infiltration_total_w,infiltration_cumulative_volume_m3,infiltration_velocity_m_s,infiltration_region_density_kg_m3,infiltration_indoor_density_kg_m3,infiltration_outdoor_density_kg_m3,infiltration_room_humidity_ratio_kg_kg_da,infiltration_outdoor_humidity_ratio_kg_kg_da,infiltration_stage,infiltration_door_open_fraction,infiltration_effective_length_m,infiltration_effective_volume_m3,infiltration_maximum_effective_length_m,load_w,dock_load_w,startup_initialization_enabled,startup_iterations,startup_newton_iterations,startup_cost,startup_solved_air_cycle_compressor_mass_flow_fixed_m_dot_kg_s,startup_solved_air_cycle_compressor_mass_flow_speed_rpm,startup_solved_air_cycle_regenerator_ua_w_k,startup_solved_boundary_conditions_load_after_w,startup_solved_boundary_conditions_load_before_w,startup_solved_boundary_conditions_sink_m_dot_kg_s,startup_solved_vcc_cycle_cascade_ua_w_k,startup_solved_vcc_cycle_compressor_displacement_m3_per_rev,startup_solved_vcc_cycle_condenser_ua_w_k,startup_solved_vcc_cycle_dock_evaporator_ua_w_k,startup_solved_vcc_cycle_expansion_valves_cascade_flow_coefficient_m2,startup_solved_vcc_cycle_expansion_valves_cascade_opening,newton_iterations,pid_B1_air_before_room_to_air_compressor_speed_output,pid_B2_air_after_cascade_to_nh3_compressor_speed_output,pid_B3_subcooling_to_cascade_expansion_valve_output,pid_B4_subcooling_to_sink_flow_output,pid_B5_loading_dock_temperature_to_dock_air_flow_output
3346.0,-29.54060790932858,4.820152552863157,34.95850852014501,24.155149328894936,4.999432553069251,-26.0865968450593,-39.6144631440751,1.545290623045061,-5.0404818739839925,-5.040481873942756,39.93912185050407,42648.27712477475,24815.33323839025,24815.33323839025,67463.610363165,77557.33086024683,77557.33086024683,24815.33323839025,102372.66409863708,102372.66409863708,102372.66409863708,128405.25977668884,123907.93026135248,4497.3295153363615,0.0,91542.4002623676,56633.346527048016,38787.83748368843,26032.595678051755,64820.43316174019,19860.546911016238,1450.1747155113073,0.0,0.886933144696149,2.880399261803179,0.0014947054983599872,1.0,1.0,-5.0404818739839925,354096.73352799995,1551910.0126418998,4.382728971204089,1551910.0126418998,4.382728971204089,0.7629107430021198,0.09229289869034894,4.028046144702076,101325.0,128384.54574752238,1.2670569528499618,1.0,0.0,4.028046144698743,1.2844858191468447,1.2848003920955726,3.1359210702516775,22726.254112746345,2317.432977902377,19317.315356919327,1969.8179660658154,0.85,0.8499999718864771,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4554.209407535144,4632.441516551485,5.448878393104226,4.820152552863157,-2.4378021590916195,7.257954711954777,3.4020429789089697,3.5,0.9720122796882771,0.6,0.0002448890971787622,1.0001890500743962,0.0002448428096273868,198.54344756877205,0.0,9.230053595142072e-06,26.157971888632634,0.02643010651783614,8.236632693470383e-05,0.00016252277024405838,0.0006546492181078806,0.09229289869404375,0.09229289869404375,0.09229289869404375,0.09229289866211729,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487091.6163138056,595.8531452475306,0.0,0.09229289869404375,0.09229289869034894,0.09229289869034894,0.37478649204225395,0.37478649204225395,0.5,9.998470872743233,0.0,0.0,0.0,0.0,0.0,0.0,26032.595678051755,19860.546911016238,0.7629107430021198,1.0407769135826284,0.6579449572383851,42257.45940475719,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4487371481494042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42283.61737664582,25750.0,,,,,,,,,,,,,,,,,3.0,16538.02354098845,1450.1747155113073,0.37478649204225395,6.17534620354742,3.4020429789089697
3347.0,-29.54242332281359,4.827696235102923,34.95934787892925,24.155365477222972,4.999919518151109,-26.08818201426505,-39.615964447706915,1.5455479155479308,-5.03985162345333,-5.03985162343755,39.9412377284896,42646.63391590552,24844.75813122116,24844.75813122116,67491.39204712668,77556.22776622743,77556.22776622743,24844.75813122116,102400.98589744858,102400.98589744858,102400.98589744858,128435.06399483069,123937.57211008624,4497.491884744457,0.0,91542.22586471138,56632.63201439121,38788.437611466856,26034.07809738211,64822.515708848965,19861.73189529622,1450.194006879748,0.0,0.8869286913717024,2.8804661503870177,0.0014947054983599872,1.0,1.0,-5.03985162345333,354105.43512579746,1552001.1288242524,4.382878586071116,1552001.1288242524,4.382878586071116,0.7629128183837415,0.09229580625706048,4.028046144702076,101325.0,128384.46156526923,1.267056122035719,1.0,0.0,4.0280461447013804,1.2844847115969542,1.2847992248156936,3.1359237742068173,22726.21081690266,2317.4285629550013,19317.279753359915,1969.814335513138,0.85,0.850000024596826,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4555.845269580008,4632.441516551485,5.453380582767583,4.827696235102923,-2.4345164905391248,7.262212725642048,3.404079900067745,3.5,0.9725942571622129,0.6,0.0002448428096273868,1.0001882595264198,0.0002447967243119987,198.54494186128278,0.0,9.190090029591948e-06,26.04471514386358,0.02643929660786573,8.235238043118548e-05,0.0001624904291962013,0.0006545189468747443,0.09229580625892266,0.09229580625892266,0.09229580625892266,0.09229580624474037,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487101.8446840284,595.8499242889909,0.0,0.09229580625892266,0.09229580625706048,0.09229580625706048,0.37478641898711623,0.37478641898711623,0.5,9.998470872735396,0.0,0.0,0.0,0.0,0.0,0.0,26034.07809738211,19861.73189529622,0.7629128183837415,1.0411720574108076,0.6578984701465975,42257.45940475719,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.448748030580275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42283.50411990105,25750.0,,,,,,,,,,,,,,,,,3.0,16538.002392793245,1450.194006879748,0.37478641898711623,6.17534620354742,3.404079900067745
3348.0,-29.544231150699556,4.835002162441348,34.9602009827438,24.155587911978387,5.0004124341238985,-26.089759821271294,-39.617460826970614,1.5458113774771514,-5.039241198308275,-5.039241198330468,39.94331312314729,42645.00319851156,24873.288719382086,24873.288719382086,67518.29191789364,77555.12599899711,77555.12599899711,24873.288719382086,102428.41471837921,102428.41471837921,102428.41471837921,128463.95762746886,123966.30629182505,4497.651335643801,0.0,91542.05191411749,56631.92911359713,38789.02533391151,26035.542909089647,64824.56824300115,19862.899533475815,1450.213467598167,0.0,0.8869242837183056,2.880530936069282,0.0014947054983599872,1.0,1.0,-5.039241198308275,354113.8631630213,1552090.5055995148,4.383026667569318,1552090.5055995148,4.383026667569318,0.7629147432351483,0.09229866200861385,4.028046144702076,101325.0,128384.38562307801,1.2670553725445646,1.0,0.0,4.028046144701948,1.2844835747832732,1.2847980285247451,3.135926549610971,22726.16763204637,2317.4241593251895,19317.246942571895,1969.8109897438878,0.85,0.8500001960441617,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4557.4317766027325,4632.441516551485,5.457742416919622,4.835002162441348,-2.431332341900689,7.266334504342037,3.40605583179818,3.5,0.9731588090851943,0.6,0.0002447967243119987,1.0001874755980584,0.00024475083950198774,198.54642992958017,0.0,9.150006264384145e-06,25.931117753264665,0.026448446614130115,8.233848184519978e-05,0.00016245824246679893,0.0006543892972434644,0.09229866200983068,0.09229866200983068,0.09229866200983068,0.09229866199993023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487111.8773930868,595.8467649278565,0.0,0.09229866200983068,0.09229866200861385,0.09229866200861385,0.3747863459798579,0.3747863459798579,0.5,9.99847087272282,0.0,0.0,0.0,0.0,0.0,0.0,26035.542909089647,19862.899533475815,0.7629147432351483,1.0415540550119025,0.6578524833154715,42257.45940475719,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4487588675021672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42283.39052251045,25750.0,,,,,,,,,,,,,,,,,3.0,16537.98133707945,1450.213467598167,0.3747863459798579,6.17534620354742,3.40605583179818
3349.0,-29.54603115839574,4.842077521289781,34.961065543025896,24.15576403671878,5.000852421172469,-26.091335760691333,-39.618953050207324,1.5460278797341362,-5.038652302392848,-5.038652302403118,39.945349961762986,42643.3893293256,24900.95693818239,24900.95693818239,67544.346267508,77554.051087311,77554.051087311,24900.95693818239,102455.00802549339,102455.00802549339,102455.00802549339,128492.00271968372,123994.19464397109,4497.8080757126245,0.0,91541.88065590209,56631.21889826679,38789.62417515033,26036.994694190336,64826.61886934067,19864.052490692527,1450.2332758891062,0.0,0.8869199060914397,2.8805934379004756,0.0014947054983599872,1.0,1.0,-5.038652302392848,354121.99409898027,1552178.2257419291,4.383173741273131,1552178.2257419291,4.383173741273131,0.7629164857157964,0.09230146982241433,4.028046144702076,101325.0,128384.30450300997,1.2670545719517392,1.0,0.0,4.028046144701923,1.2844826571419319,1.2847970517174454,3.1359287899338195,22726.12511559814,2317.419823854032,19317.207420038278,1969.806959567057,0.85,0.8500000471606951,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4558.9704394658465,4632.441516551485,5.461969378573097,4.842077521289781,-2.4282483849035663,7.270325906193348,3.4079726136037762,3.5,0.9737064610296503,0.6,0.00024475083950198774,1.0001866673051567,0.0002447051610490168,198.54791158031765,0.0,9.110265215673544e-06,25.818491621218826,0.026457556879345787,8.232462402023186e-05,0.00016242621548175589,0.0006542602910698354,0.09230146981942527,0.09230146981942527,0.09230146981942527,0.09230146984400198,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487121.7237553544,595.8436642319409,0.0,0.09230146981942527,0.09230146982241433,0.09230146982241433,0.374786273010884,0.374786273010884,0.5,9.99847087273155,0.0,0.0,0.0,0.0,0.0,0.0,26036.994694190336,19864.052490692527,0.7629164857157964,1.0419230162789295,0.6578067786517477,42257.45940475719,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4487696592961412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42283.27789637841,25750.0,,,,,,,,,,,,,,,,,3.0,16537.96037281671,1450.2332758891062,0.374786273010884,6.17534620354742,3.4079726136037762
3350.0,-29.547823732211118,4.84892989409885,34.96193913546677,24.155957518983655,5.001310807319902,-26.09290326266271,-39.62043643752111,1.5462617494323745,-5.038054845483657,-5.038054845463481,39.947339748947066,42641.7709327822,24927.71526290786,24927.71526290786,67569.48619569006,77552.97199622357,77552.97199622357,24927.71526290786,102480.68725913143,102480.68725913143,102480.68725913143,128519.06879171857,124021.10818850048,4497.960603218094,0.0,91541.70940042962,56630.50833736579,38790.223403404256,26038.381532587133,64828.60493599139,19865.163421220386,1450.2510647979761,0.0,0.8869157423083498,2.880656849438027,0.0014947054983599872,1.0,1.0,-5.038054845483657,354130.2433870345,1552263.9231481978,4.383313631453115,1552263.9231481978,4.383313631453115,0.7629185168962618,0.09230420058833613,4.028046144702076,101325.0,128384.2270575642,1.2670538076246158,1.0,0.0,4.028046144705832,1.2844816578657534,1.284795993520491,3.1359312295630026,22726.08259983086,2317.415488452312,19317.17291484553,1969.8034410166092,0.85,0.850000119025762,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4560.462712182996,4632.441516551485,5.466049573503803,4.84892989409885,-2.425239817026859,7.274169711125709,3.4098320171271226,3.5,0.9742377191791779,0.6,0.0002447051610490168,1.0001858990433894,0.00024465967904872566,198.5493871312342,0.0,9.069361441600884e-06,25.702570325496907,0.026466626240787387,8.231085038862238e-05,0.0001623943106603944,0.0006541317769771529,0.09230420058830355,0.09230420058830355,0.09230420058830355,0.09230420058784257,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487131.342700662,595.8406351355935,0.0,0.09230420058830355,0.09230420058833613,0.09230420058833613,0.374786200072623,0.374786200072623,0.5,9.998470872743404,0.0,0.0,0.0,0.0,0.0,0.0,26038.381532587133,19865.163421220386,0.7629185168962618,1.0422788869574608,0.6577616620762488,42257.45940475719,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4487804045598591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42283.16197508269,25750.0,,,,,,,,,,,,,,,,,3.0,16537.939504957503,1450.2510647979761,0.374786200072623,6.17534620354742,3.4098320171271226
3351.0,-29.549534677147815,4.855565880960254,34.96281987830695,24.156175553239905,5.001784431443979,-26.09439353723127,-39.62184798493979,1.5465202689653292,-5.037485002929429,-5.037485002882144,39.949293292819114,42640.208408154875,24953.68157576677,24953.68157576677,67593.88998392165,77551.93064277299,77551.93064277299,24953.68157576677,102505.61221853975,102505.61221853975,102505.61221853975,128545.37857485194,124047.26781346535,4498.110761386597,0.0,91541.53778097575,56629.81429042506,38790.80387838965,26039.76635631219,64830.57023470184,19866.265565835733,1450.269691534389,0.0,0.8869115692284154,2.8807173311325025,0.0014947054983599872,1.0,1.0,-5.037485002929429,354138.1115349402,1552348.063082903,4.383453834874093,1552348.063082903,4.383453834874093,0.7629202694831413,0.09230689007714898,4.028046144702076,101325.0,128384.14554776359,1.267053003185429,1.0,0.0,4.028046144701343,1.28448054292312,1.2847948198812253,3.1359339515843225,22726.039993701805,2317.4111438362547,19317.136106758164,1969.7996876362636,0.85,0.8500000929379526,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4561.910151989964,4632.441516551485,5.470007243540659,4.855565880960254,-2.4223307947613097,7.277896675721564,3.411635945460008,3.5,0.974753127274288,0.6,0.00024465967904872566,1.0001774355028468,0.000244616275436889,198.55079550756201,0.0,9.030423283308001e-06,25.592219584894877,0.026475656664070694,8.229774578679253e-05,0.00016236193326193315,0.0006540013593221056,0.09230689020953721,0.09230689020953721,0.09230689020953721,0.09230688982938132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487140.7865338124,595.8376611679238,0.0,0.09230689020953721,0.09230689007714898,0.09230689007714898,0.3747861271589448,0.3747861271589448,0.5,9.9984708605373,0.0,0.0,0.0,0.0,0.0,0.0,26039.76635631219,19866.265565835733,0.7629202694831413,1.0426237150038313,0.6577176207734613,42257.45940475719,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4487911055974905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42283.051624342086,25750.0,,,,,,,,,,,,,,,,,3.0,16537.918726023458,1450.269691534389,0.3747861271589448,6.17534620354742,3.411635945460008
3352.0,-29.551318322732644,4.861991901540695,34.9637059560399,24.156291467975848,5.002154613367844,-26.095964241009476,-39.6233422338031,1.5466726263207826,-5.036941564983408,-5.036941564997669,39.951208743692455,42638.674225133705,24978.87753034243,24978.87753034243,67617.55175547613,77550.8949274325,77550.8949274325,24978.87753034243,102529.77245777493,102529.77245777493,102529.77245777493,128570.9182825124,124072.65989121048,4498.258391301918,0.0,91541.38286588357,56629.16216339156,38791.35633610224,26041.145824737476,64832.502160839715,19867.35690611372,1450.289033039673,0.0,0.8869073996976409,2.880775011240756,0.0014947054983599872,1.0,1.0,-5.036941564983408,354145.6152268543,1552430.565685141,4.383593919949295,1552430.565685141,4.383593919949295,0.7629217638818704,0.09230953517812306,4.028046144702076,101325.0,128384.0826337781,1.2670523822726683,1.0,0.0,4.028046144699099,1.2844799201053547,1.2847941411571033,3.1359354721338812,22726.00153458624,2317.407222097887,19317.10273434966,1969.796284597662,0.85,0.850000062921379,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4563.314086325901,4632.441516551485,5.473845774761009,4.861991901540695,-2.4195181230604206,7.281510024601116,3.413386017986696,3.5,0.9752531479961989,0.6,0.000244616275436889,1.0001849783466426,0.0002445710350911812,198.55226374659316,0.0,8.617821658064921e-06,24.42290657895599,0.026484274485728758,8.22838754981055e-05,0.00016233239993878354,0.0006538823977336525,0.0923095351775283,0.0923095351775283,0.0923095351775283,0.0923095351830527,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487150.04619344015,595.8347451845044,0.0,0.0923095351775283,0.09230953517812306,0.09230953517812306,0.3747860542159449,0.3747860542159449,0.5,9.998470860532253,0.0,0.0,0.0,0.0,0.0,0.0,26041.145824737476,19867.35690611372,0.7629217638818704,1.042957613879025,0.6576743578298667,42257.45940475719,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.448801319479826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42281.88231133614,25750.0,,,,,,,,,,,,,,,,,3.0,16537.899522635482,1450.289033039673,0.3747860542159449,6.17534620354742,3.413386017986696
3353.0,-29.5530889735673,4.86821543859839,34.964595157752,24.156457918602996,5.00257968806981,-26.097515149811322,-39.624811651278264,1.546878912449149,-5.036363218721988,-5.036363218734664,39.95307105675684,42637.09328171788,25003.175553073812,25003.175553073812,67640.26883479168,77549.84133413991,77549.84133413991,25003.175553073812,102553.01688721373,102553.01688721373,102553.01688721373,128595.43318644496,124097.03258410751,4498.400602337455,0.0,91541.21392818872,56628.465875904294,38791.94228031603,26042.41629923123,64834.35857954726,19868.383248015554,1450.3043191195982,0.0,0.8869036000886693,2.8808363974941233,0.0014947054983599872,1.0,1.0,-5.036363218721988,354153.6010634672,1552510.7827034974,4.3837215774216425,1552510.7827034974,4.3837215774216425,0.7629239552783766,0.09231207970587776,4.028046144702076,101325.0,128384.00925268712,1.2670516580576079,1.0,0.0,4.028046144700871,1.284479048909845,1.2847932116351723,3.1359375990762435,22725.95959422886,2317.402945371647,19317.064516874347,1969.7923874997423,0.85,0.849999949915418,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4564.675805860604,4632.441516551485,5.477535890056452,4.86821543859839,-2.416754132914627,7.284969571513017,3.4150838106633965,3.5,0.9757382316181132,0.6,0.0002445710350911812,1.0001836332313805,0.0002445261319674111,198.55372130760477,0.0,8.982573052962902e-06,25.456612032096864,0.026493257058781722,8.227023781282898e-05,0.00016230079727835224,0.0006537551007591399,0.0923120797082159,0.0923120797082159,0.0923120797082159,0.09231207968968391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487159.04900645406,595.8319100714433,0.0,0.0923120797082159,0.09231207970587776,0.09231207970587776,0.37478598129829177,0.37478598129829177,0.5,9.998470860528641,0.0,0.0,0.0,0.0,0.0,0.0,26042.41629923123,19868.383248015554,0.7629239552783766,1.0432781370359632,0.6576311421266723,42257.45940475719,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4488119675116407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42282.916016789284,25750.0,,,,,,,,,,,,,,,,,3.0,16537.878805779696,1450.3043191195982,0.37478598129829177,6.17534620354742,3.4150838106633965
3354.0,-29.554852491424146,4.8742420551576044,34.965486134594094,24.156612005922966,5.002989941913821,-26.09906128701262,-39.62628023056311,1.5470723182614572,-5.0358315960085065,-5.035831595995314,39.95490068996087,42635.53991171313,25026.806012891597,25026.806012891597,67662.34592460473,77548.79768462258,77548.79768462258,25026.806012891597,102575.60369751418,102575.60369751418,102575.60369751418,128619.31948592686,124120.77823306542,4498.541252861437,0.0,91541.04708602499,56627.78931281767,38792.50863689702,26043.715788412672,64836.224425309694,19869.41681754642,1450.3218953716926,0.0,0.8868996810715362,2.8808928253743864,0.0014947054983599872,1.0,1.0,-5.0358315960085065,354160.9418634434,1552589.5951229061,4.383853247492069,1552589.5951229061,4.383853247492069,0.7629255740222248,0.09231459873461216,4.028046144702076,101325.0,128383.93859972473,1.2670509607670835,1.0,0.0,4.028046144702224,1.2844782372475874,1.2847923420943073,3.135939580676334,22725.918174106617,2317.3987216946275,19317.030271357122,1969.7888954288287,0.85,0.8499999922276626,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4565.996865156739,4632.441516551485,5.481126411599604,4.8742420551576044,-2.4140966691124173,7.288338724270021,3.4167312308450355,3.5,0.9762089230985815,0.6,0.0002445261319674111,1.000182896049001,0.00024448141728213604,198.55517301555997,0.0,8.91568232289859e-06,25.267043703094604,0.02650217274110462,8.225660999438959e-05,0.0001622695219730215,0.000653629122386078,0.0923145987431419,0.0923145987431419,0.0923145987431419,0.09231459867116966,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487167.8938686499,595.8291246860027,0.0,0.0923145987431419,0.09231459873461216,0.09231459873461216,0.37478590840092174,0.37478590840092174,0.5,9.99847086053743,0.0,0.0,0.0,0.0,0.0,0.0,26043.715788412672,19869.41681754642,0.7629255740222248,1.0435886192378565,0.6575882585641395,42257.45940475719,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4488225381147475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42282.726448460286,25750.0,,,,,,,,,,,,,,,,,3.0,16537.858289797216,1450.3218953716926,0.37478590840092174,6.17534620354742,3.4167312308450355
3355.0,-29.55660883526154,4.880077895376287,34.96637736496383,24.156745976675325,5.00337666149842,-26.100603345028084,-39.62774440934879,1.5472452874765983,-5.0353101312786634,-5.035310131278314,39.95668995988213,42633.99925686217,25049.699173756748,25049.699173756748,67683.69843061891,77547.76808158935,77547.76808158935,25049.699173756748,102597.4672553461,102597.4672553461,102597.4672553461,128642.45154237564,124143.77279836735,4498.678744008284,0.0,91540.88175332804,56627.112928468596,38793.076472066045,26044.984287029543,64838.06075909559,19870.42647772183,1450.338969956989,0.0,0.8868958564753806,2.880948175906729,0.0014947054983599872,1.0,1.0,-5.0353101312786634,354168.1425150597,1552666.671798906,4.383981745994799,1552666.671798906,4.383981745994799,0.7629271823986987,0.09231706099833777,4.028046144702076,101325.0,128383.86928298848,1.2670502766640857,1.0,0.0,4.028046144702033,1.2844775207584809,1.2847915679919932,3.1359413299218537,22725.877128723565,2317.3945362303707,19316.994107578936,1969.7852077497348,0.85,0.8499999361152889,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4567.27836256589,4632.441516551485,5.484600934129151,4.880077895376287,-2.4115167081566584,7.291594603532945,3.4183296192380626,3.5,0.9766656054965893,0.6,0.00024448141728213604,1.0001821545782623,0.0002444368919831651,198.556618836448,0.0,8.87833207112046e-06,25.161193089555383,0.02651105107317574,8.224302508811628e-05,0.00016223839219401976,0.0006535037301997847,0.0923170609921564,0.0923170609921564,0.0923170609921564,0.09231706104425133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487176.5436348828,595.8264007265623,0.0,0.0923170609921564,0.09231706099833777,0.09231706099833777,0.3747858355198279,0.3747858355198279,0.5,9.998470860544936,0.0,0.0,0.0,0.0,0.0,0.0,26044.984287029543,19870.42647772183,0.7629271823986987,1.0438883834310873,0.6575458728672942,42257.45940475719,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4488330662808182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42282.62059784674,25750.0,,,,,,,,,,,,,,,,,3.0,16537.837857690367,1450.338969956989,0.3747858355198279,6.17534620354742,3.4183296192380626
